,T,Mg_e,XAn_1,XAn_2
1140,811.9436900712232,240.4309492370842,13.795947285356778,-29.67444554476272
1141,815.0825550400708,243.0738725572901,12.671803057649322,-28.305788920119294
1142,815.0825550400708,243.0738725572901,12.671803057649322,-28.305788920119294
1143,812.0397356087761,241.02949352099722,13.316503243084725,-29.217227177801163
1144,791.2089579230628,240.61035413344564,15.64648235070197,-31.218071750791044
1145,809.621950778861,243.1859609739655,12.885472065105745,-28.592500104216555
1146,809.621950778861,243.1859609739655,12.885472065105745,-28.592500104216555
1147,814.789612465494,240.21285468695862,14.615913932813848,-30.293966958941482
1148,814.789612465494,240.21285468695862,14.615913932813848,-30.293966958941482
1149,810.5444028030054,240.77180355078968,14.82605147943016,-30.579492783877754
1150,797.9257230116375,245.18035728875685,14.208312436791436,-28.30869123752808
1151,774.9193133453277,242.98425274382885,15.212812358133087,-30.34072640942382
1152,803.4804537477737,240.85353273354167,14.636951805908655,-30.473929313262182
1153,812.3172963980194,239.91944733439897,13.883321738005193,-29.680561492487037
1154,810.7019316855836,237.46549920157372,15.064659488807441,-30.19898221642589
1155,800.4793789756718,241.6394279890619,12.203571879623365,-27.53468724237608
1156,812.3088587106597,237.90340129926366,14.457523772970426,-29.67724721715345
1157,810.6668299432292,243.76167713283226,13.672332820374681,-28.7338183896776
1158,774.3771481300905,243.7049090681562,14.953882813003238,-29.98007117784714
1159,774.3771481300905,243.7049090681562,14.953882813003238,-29.98007117784714
1160,824.6302384677037,239.83273737241686,13.412864355229317,-28.793786294099156
1161,824.6302384677037,239.83273737241686,13.412864355229317,-28.793786294099156
1162,803.2451257137197,238.29791941410576,16.619079126339898,-31.939993469501673
1163,802.301779491288,243.97007745302852,12.98228015386951,-28.424065991899454
1164,775.3186510991329,240.08777079509372,16.43441955301399,-31.490898902276722
1165,797.8380118254345,243.2100127845721,12.526899973847868,-27.993354694687717
1166,795.5857018624308,241.8029325373805,14.262688418630512,-29.93943039211647
1167,795.5857018624308,241.8029325373805,14.262688418630512,-29.93943039211647
